doc_id,Date,URL
74US.txt,2008-03-18,https://caselaw.findlaw.com/court/us-supreme-court/552/442.html
75US.txt,2006-05-22,https://caselaw.findlaw.com/court/us-supreme-court/547/398.html
76US.txt,1998-06-25,https://caselaw.findlaw.com/court/us-supreme-court/524/569.html
77US.txt,2008-06-26,https://caselaw.findlaw.com/court/us-supreme-court/554/724.html
78US.txt,2014-06-30,https://caselaw.findlaw.com/court/us-supreme-court/13-354.html
79US.txt,2005-02-23,https://caselaw.findlaw.com/court/us-supreme-court/543/499.html
80US.txt,2010-04-27,https://caselaw.findlaw.com/court/us-supreme-court/08-1198.html
81US.txt,2015-04-29,https://caselaw.findlaw.com/court/us-supreme-court/13-1499.html
82US.txt,2010-06-24,https://caselaw.findlaw.com/court/us-supreme-court/08-1394.html
83US.txt,1999-12-07,https://caselaw.findlaw.com/court/us-supreme-court/528/32.html
84US.txt,2002-06-27,https://caselaw.findlaw.com/court/us-supreme-court/536/822.html
85US.txt,2014-10-09,https://caselaw.findlaw.com/court/us-supreme-court/13-132-nr3.html
86US.txt,2003-05-19,https://caselaw.findlaw.com/court/us-supreme-court/538/701.html
87US.txt,2012-02-22,https://caselaw.findlaw.com/court/us-supreme-court/10-704.html
88US.txt,2012-04-17,https://caselaw.findlaw.com/court/us-supreme-court/10-1018.html
89US.txt,2017-06-23,https://caselaw.findlaw.com/court/us-supreme-court/15-214.html
90US.txt,2013-06-03,https://caselaw.findlaw.com/court/us-supreme-court/12-207.html
91US.txt,2004-02-24,https://caselaw.findlaw.com/court/us-supreme-court/540/551.html
92US.txt,2021-04-01,https://caselaw.findlaw.com/court/us-supreme-court/19-511.html
93US.txt,2003-06-23,https://caselaw.findlaw.com/court/us-supreme-court/539/194.html
94US.txt,2012-11-13,https://caselaw.findlaw.com/court/us-supreme-court/11-192.html
95US.txt,2017-06-19,https://caselaw.findlaw.com/court/us-supreme-court/15-1293.html
96US.txt,2001-06-25,https://caselaw.findlaw.com/court/us-supreme-court/533/431.html
97US.txt,2018-06-22,https://caselaw.findlaw.com/court/us-supreme-court/16-402.html
98US.txt,2012-01-18,https://caselaw.findlaw.com/court/us-supreme-court/10-1195.html
99US.txt,2007-06-25,https://caselaw.findlaw.com/court/us-supreme-court/551/537.html
100US.txt,2021-07-01,https://caselaw.findlaw.com/court/us-supreme-court/19-251.html
101US.txt,2004-03-30,https://caselaw.findlaw.com/court/us-supreme-court/541/149.html
102US.txt,2011-03-02,https://caselaw.findlaw.com/court/us-supreme-court/09-751.html
103US.txt,2013-02-19,https://caselaw.findlaw.com/court/us-supreme-court/11-770.html
104US.txt,2012-06-28,https://caselaw.findlaw.com/court/us-supreme-court/11-210.html
105US.txt,2017-04-03,https://caselaw.findlaw.com/court/us-supreme-court/15-1248.html
106US.txt,2016-06-23,https://caselaw.findlaw.com/court/us-supreme-court/14-1468.html
107US.txt,1997-06-26,https://caselaw.findlaw.com/court/us-supreme-court/521/844.html
